,NOSE_x,LEFT_EAR_x,RIGHT_EAR_x,LEFT_SHOULDER_x,RIGHT_SHOULDER_x,LEFT_HIP_x,RIGHT_HIP_x,LEFT_ELBOW_x,RIGHT_ELBOW_x,LEFT_WRIST_x,RIGHT_WRIST_x,LEFT_KNEE_x,RIGHT_KNEE_x,LEFT_ANKLE_x,RIGHT_ANKLE_x,LEFT_HEEL_x,RIGHT_HEEL_x,NOSE_y,LEFT_EAR_y,RIGHT_EAR_y,LEFT_SHOULDER_y,RIGHT_SHOULDER_y,LEFT_HIP_y,RIGHT_HIP_y,LEFT_ELBOW_y,RIGHT_ELBOW_y,LEFT_WRIST_y,RIGHT_WRIST_y,LEFT_KNEE_y,RIGHT_KNEE_y,LEFT_ANKLE_y,RIGHT_ANKLE_y,LEFT_HEEL_y,RIGHT_HEEL_y
12155,0.4003879595782081,0.5108248735872126,0.3604932281498143,0.7035643561988014,0.2546563322410716,0.5936572934686362,0.3424083155952094,0.7830420480246992,0.22115051484081935,0.6462012773043846,0.26020741145922,0.5538817686108767,0.2057386800603287,0.5672191499176119,0.279336477888377,0.5496335893018681,0.31454467674885805,0.12054468026943574,0.10495987083491741,0.11436911712989262,0.21621803441839416,0.23401539388088974,0.5218394634067861,0.504588549697661,0.36758101649161334,0.3722930076869741,0.44936036801797385,0.4502703041330834,0.7456320646053218,0.5538845629786562,0.9533401105135992,0.7533180419644141,0.9766030665316926,0.7620029415240398
12156,0.4006313562717605,0.5123718678872248,0.3685438578515466,0.7066210678277414,0.26647861398241246,0.5969506241600223,0.34876174673108873,0.783748516396485,0.221165565168717,0.6526188965936822,0.27787470233242206,0.5567873789345643,0.2079323401047184,0.569817972762694,0.28814570391878624,0.5517179102091457,0.3261455890977416,0.1182403677901695,0.10323952064263614,0.1125179929864728,0.2157072542880616,0.23605224978180608,0.5186203027804949,0.5025842982984438,0.3656327195429106,0.37225485045354434,0.44736181172822376,0.4425478780734015,0.7444725403178156,0.5535308966807478,0.9516416864927665,0.7519742808856466,0.9752413658581035,0.7605220706848512
12157,0.3980190778355115,0.5100875071912657,0.3762146411981893,0.7045993403371512,0.2880574950433587,0.6022603001055317,0.3583199009987437,0.7783298003270007,0.23077534903803487,0.633395541355311,0.28323730360318805,0.5611402128415378,0.21406210941408974,0.5721327331275857,0.3106922911622481,0.5554565711326338,0.35456489402376395,0.10874818646357919,0.09503884776545274,0.10326066373653296,0.21424610276540276,0.22654170172718444,0.5168952541229034,0.501933632041825,0.34233260293554424,0.36456559840650843,0.42664542390835436,0.4187873118656183,0.7422147141695747,0.5335887589929339,0.9515243672377438,0.7520095905643427,0.9753750585528442,0.7580758787909853
12158,0.39614047796651913,0.5080698662135487,0.3705062810699567,0.7084263098071126,0.2812128849943646,0.6051726880603256,0.35428531674062924,0.7680200267038666,0.2211180220799274,0.6342632774790082,0.3187676392833092,0.566308156560089,0.21832304661694524,0.5767778025404954,0.3296249059603684,0.5577599689983179,0.37282423090831024,0.08824123629436324,0.06482572253141933,0.08152228852278826,0.17749620207387423,0.19344428830352653,0.48940795065757164,0.4765936696010719,0.316054228832346,0.3275868255032698,0.3897006792841818,0.3580643461943144,0.7400010251197041,0.5580303179152483,0.9425821911079408,0.7624445972632152,0.9662865181097362,0.7689391577217853
12159,0.39591452370596064,0.5163118643229883,0.3816358490438158,0.7052655416064819,0.2757057607073614,0.613180259870324,0.3601302262014446,0.7685753937704002,0.23138035228531753,0.6319293802733459,0.3167492009372266,0.5760653539059687,0.24086544767648832,0.5937729118816258,0.3414216719140148,0.5831031264414925,0.3891767610179362,0.04350515478595642,0.028339220652744967,0.032405030490192305,0.1459311290412142,0.15860246285008917,0.456287044907362,0.4498041594231994,0.28305882905701796,0.29351284318373716,0.36309882296325097,0.34198206894784283,0.7064337651650087,0.6056103947137994,0.9373932344947086,0.7919196363103095,0.9593164160106612,0.8107929443288812
12160,0.4058891036024702,0.5330654707204341,0.3862788253647661,0.7059893527402162,0.27445040388701114,0.6124177763708656,0.3627658276623829,0.7794010647259784,0.2320436630943235,0.6472246996014355,0.30928643106291975,0.5848820552648041,0.296213776053513,0.6131411888204171,0.3564661192201259,0.6028499540117795,0.3953224776946165,0.02700250727194303,0.01169355470223832,0.013065008250789972,0.12880949431699276,0.1393547013840541,0.43511689924069963,0.43491700089840357,0.2733895298260001,0.28066004894946583,0.36257501527001235,0.32005248043373963,0.682280236403994,0.6564485012607549,0.9070939707299849,0.8301966094165788,0.9267805403804618,0.8481233902417147
12161,0.4042536014138936,0.5344335554934493,0.3849122356574362,0.7098781182584997,0.27169908434203754,0.6183476055626012,0.3643090344626593,0.7838093157343503,0.23220921670119918,0.652685476852197,0.31452374582926507,0.5929422533869219,0.3126903966150118,0.6182285983340583,0.3644619298467338,0.6074404036916561,0.40404209945495884,0.0305152507912644,0.013846377269679093,0.016291145386178384,0.12769766657127357,0.1396407382570402,0.436815465639269,0.43770774691503045,0.2776533870951667,0.28415392741867734,0.3653735920621565,0.3272174976543269,0.6736360568770583,0.6609248573019134,0.8878577418606207,0.8441323999048916,0.9026235945537668,0.8614052397854652
12162,0.4040387106394057,0.5363844168705603,0.38487037381825023,0.7119040319330083,0.2690909920897071,0.6258269208304911,0.3676372500200339,0.7812507599917233,0.22768265616160424,0.6790602296181681,0.31872039520765666,0.6052129551627807,0.35876154340215555,0.6178638023068664,0.38123347703240223,0.6017745034288833,0.40814754982655227,0.030071744141512077,0.012422315147425159,0.015090829877113774,0.12672935558412612,0.1399507657786567,0.4391372193912783,0.44234171511069165,0.27791137555402734,0.28642727274021623,0.3684666060137509,0.3248876283713269,0.6730298124742831,0.6704768372779085,0.8638018842269672,0.8574955471362854,0.8754399828007694,0.8743980625237593
12163,0.41185511338378794,0.5406017978264536,0.38298509598919706,0.7139022370568177,0.2680994645272742,0.6300145001437256,0.3709198162384863,0.7776901115558211,0.2269948262753608,0.6917106780780712,0.3329309945456015,0.6159828103327777,0.39100612339036245,0.6233662420547226,0.4126619504985743,0.5990750128276636,0.42358430236846295,0.03680806199696179,0.02014445645163357,0.024290923276909033,0.1348221061369077,0.14836892064861612,0.4442151213699017,0.4459572553558946,0.28450908868282093,0.28828131562723797,0.3916281890833295,0.30947651977555585,0.6751169277162469,0.6852811319599578,0.8365086416167277,0.8884843462797409,0.8471088064901467,0.9111746590409151
12164,0.41378155535470734,0.5414854813174599,0.38568787573492425,0.7136028252355925,0.2641007618456046,0.6424885308527735,0.3739731390518732,0.7752952156702021,0.20794848681411868,0.6894365834998172,0.3370914633344109,0.691874337935079,0.409083859629678,0.6343402235262738,0.43047286734860246,0.6069157353071921,0.4303437933444458,0.04512925762824318,0.031705955803103106,0.031906210089740816,0.15469220068996248,0.163995446759981,0.45151568219580646,0.460290422107276,0.3105362372696507,0.30535297576588555,0.412258295994772,0.33003102410882224,0.6685947459767612,0.7084682006444016,0.7739670851148348,0.9278339932541428,0.7847830946370579,0.9598306843955424
12165,0.4247459684058731,0.5400053662890995,0.3849371534188562,0.7127043904298254,0.2619230491685242,0.6473502851189933,0.37844537887157226,0.7744767170430711,0.20775183584099038,0.6895043598108802,0.3392376799610565,0.7581984418624771,0.425426522305782,0.6438191393126127,0.4411112564093466,0.6124082079504802,0.4446992147117651,0.08574115442716453,0.06775307998638881,0.07413986049829373,0.1759227145169764,0.19722434602346098,0.47305843039935536,0.4807708900174698,0.3312843753247993,0.3286535195064619,0.429807348684501,0.39119536076382816,0.6103914391114491,0.7219176287842223,0.7514624329222889,0.9456286475396415,0.7632238306160543,0.9810375635182678
12166,0.42294082609754763,0.5395012301400458,0.3842901886613421,0.7125817950436379,0.26108242356925204,0.6482957646583217,0.3792199225675578,0.7661651485437462,0.21143368426844025,0.6921243129176466,0.34895680296748594,0.758599119466114,0.43039801439329617,0.64533393986487,0.44362854833906173,0.615755361006534,0.4485939604927896,0.0894776445596756,0.07207972583743025,0.07880258899676375,0.1862297236305753,0.20420249246465838,0.4811775208334224,0.4854030073025542,0.33864430766689885,0.33550188864067715,0.4369589823978405,0.40894957977211027,0.6117025956885175,0.7279211284289898,0.7497792433192807,0.9466033655249396,0.7641670831215465,0.9802183220214221
12167,0.4471043767150895,0.5382111877957988,0.3843830820759165,0.7178779157269348,0.26047652328255827,0.6628084669357254,0.3994549389195898,0.7580060767443131,0.216992836841289,0.6865160225192773,0.3626548937885401,0.7285628511660117,0.4424723642091639,0.6492761290636384,0.4469135066626107,0.6210237731391316,0.45300340755370955,0.1006506662566189,0.08958627877276085,0.10310547200355387,0.20972924025815928,0.22537228218697908,0.4882044316494319,0.4926443389900009,0.3624246643800803,0.35810463909379425,0.4546324732294261,0.4336938337626023,0.6348888101065413,0.7319497064882958,0.7886785495125699,0.9481336414387556,0.8209389242222972,0.9839732500708329
12168,0.4444156505868031,0.5373875062742923,0.38819629694157404,0.7234596936271529,0.2602678121129024,0.6729055425473767,0.40595129833497523,0.7648558696876828,0.21971196263850787,0.6989866644127721,0.3606854935969327,0.714324642948413,0.43662705606416585,0.6596311533415117,0.4557422682179732,0.6330245657232869,0.4619951312687606,0.10616944089686596,0.09855999157123811,0.10826723446908065,0.21776375831663966,0.22822432181924573,0.4879857394458944,0.4906722649592729,0.36713879124149124,0.3612870662640225,0.45420049917634486,0.42442134128370623,0.6047528536057875,0.7288724964654727,0.7458971719510163,0.9447406375959804,0.7653394214053537,0.98035899122526
12169,0.484567034957825,0.5432279305380522,0.3996333500913583,0.7298137227893061,0.26607624197099894,0.6889846749787003,0.41670111962479034,0.7558870703131385,0.22485947379269458,0.7068200112349202,0.3816214964132377,0.7167574138313909,0.4446267538615553,0.6722160182533566,0.4533905298951341,0.6466757114818253,0.4561161343103222,0.10181688229774885,0.08913465659201814,0.09687196112518276,0.20891932450306608,0.21839954609977558,0.487211062180629,0.4881752442134129,0.356070773125348,0.35296380615555917,0.44754419760890835,0.41535159470183974,0.5558448196572399,0.7216586436812049,0.7405652680901593,0.9446755709703185,0.7548473212340733,0.977606829575273
12170,0.49344802414112443,0.5534487975884391,0.40262407948805745,0.7383637044298995,0.27184360735827473,0.6950474653453741,0.4287902207554186,0.7589382003635202,0.22947314682621459,0.7161765309771629,0.3911049970676778,0.740020237209115,0.4510713840042324,0.6911202268034579,0.4501974682757027,0.6405742487494274,0.45527919653974025,0.07149640425026031,0.06532660740905279,0.07397861771150568,0.18676990476353192,0.1960044535756034,0.465379999060307,0.47363392121100817,0.32713392192289686,0.34250260195313786,0.43148398891162193,0.38753796146404185,0.5924065681697485,0.7150128780662826,0.7660517372219541,0.9420202261812725,0.776678099598922,0.9744719565690952
12171,0.5161489021633,0.5702483523379438,0.4156220808842496,0.7401669529883572,0.2771854770515391,0.6995659525302691,0.43798676846934376,0.7627864994372573,0.23283076534206487,0.7236789699276508,0.39744746438853207,0.7290281156072498,0.46006480212705986,0.6356788056697675,0.4545908682982684,0.5854489841726366,0.4514980757507921,0.05982021963189672,0.05436814896128322,0.0613704996177159,0.1725990486319635,0.18504613750557064,0.45922985034676106,0.4670826944132401,0.31696060550403865,0.32817285226743675,0.41774624585502823,0.3744665462151015,0.6076983642221834,0.7114730827769924,0.8059956688692502,0.9355641077116054,0.8251339418557799,0.9666393301412245
12172,0.5146718769373559,0.5785816491252271,0.42788142016090075,0.7485644379290589,0.2856833307352412,0.7035747219875523,0.44427551309657587,0.7905959172347584,0.25050114601768325,0.7191248005084021,0.42256456790010233,0.7272846696762006,0.46983585374828896,0.6871040816887943,0.4611667652081072,0.6078819464240222,0.4589568587832717,0.03745830112037041,0.028739658037152175,0.03353394356431273,0.1452802492179904,0.159341118547975,0.4461924633768868,0.45238190834575587,0.29077463455194447,0.31180439577024227,0.3766913407284331,0.3627528450631233,0.6402689800201322,0.704107312947689,0.8226924484272243,0.9340551884582912,0.8498888741765228,0.9569617730014793
12173,0.5197699512528848,0.5919704606915337,0.4377630069717901,0.7751269709450929,0.3014113220726313,0.7169443967130881,0.4476755914778864,0.8251526661406693,0.2713378764724902,0.7340459547310058,0.4277191556985326,0.7300836319810099,0.4671602841980326,0.7229776844502405,0.45698596352597887,0.6801781400665244,0.45858678019065874,0.026597727366567143,0.014210152386891698,0.022381709016924437,0.13297340241501115,0.14398660510253344,0.43305014401508074,0.438971064572575,0.2711520636941044,0.2964828427708417,0.36959252915540114,0.3629805070640715,0.6498255160837011,0.6843333233668918,0.861830806840396,0.9008729179035733,0.8795294985313736,0.9185293234067575
12174,0.5478271512699486,0.6113925599949925,0.4677783443522995,0.8002963020846,0.3174179936537452,0.727457897953594,0.45636880041112315,0.8635738608297177,0.277992712850508,0.7407932858394156,0.41826236688433477,0.7266405953790112,0.469613188632238,0.7564835018504926,0.45501407155822904,0.7369960183410671,0.4605910652482545,0.015356577922623526,0.009113171791553297,0.014709684676026577,0.13124265864795265,0.139894526572669,0.43340907828924613,0.43730011945492114,0.2706692607890289,0.28346667008373233,0.3511953322882808,0.3579115748828588,0.6641914297145185,0.6721339717551046,0.8830315637204442,0.8666787687742843,0.9057282834797689,0.883924984018099
