,NOSE_x,NOSE_y,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_RIGHT_x,MOUTH_RIGHT_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_PINKY_x,LEFT_PINKY_y,RIGHT_PINKY_x,RIGHT_PINKY_y,LEFT_INDEX_x,LEFT_INDEX_y,RIGHT_INDEX_x,RIGHT_INDEX_y,LEFT_THUMB_x,LEFT_THUMB_y,RIGHT_THUMB_x,RIGHT_THUMB_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y,LEFT_HEEL_x,LEFT_HEEL_y,RIGHT_HEEL_x,RIGHT_HEEL_y,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y
51,0.5284267663955688,0.20205087959766388,0.5425202250480652,0.1913009136915207,0.5515099167823792,0.1921720653772354,0.5603744983673096,0.19309930503368378,0.5138557553291321,0.19042357802391052,0.502818763256073,0.19085460901260376,0.493400514125824,0.19152787327766418,0.5739156603813171,0.20166681706905365,0.48072096705436707,0.20161648094654083,0.5443970561027527,0.21836872398853302,0.5096559524536133,0.2189044952392578,0.644589900970459,0.2813645005226135,0.40292075276374817,0.28569266200065613,0.6917508244514465,0.3843505084514618,0.3390616774559021,0.38128897547721863,0.5513954162597656,0.3826189339160919,0.45172548294067383,0.37767305970191956,0.5122750997543335,0.3847564160823822,0.48609912395477295,0.3829505741596222,0.5071423649787903,0.3649885058403015,0.4919414818286896,0.36183401942253113,0.5154761672019958,0.36131688952445984,0.48392271995544434,0.3574640452861786,0.5838505625724792,0.47709110379219055,0.4350866675376892,0.47376030683517456,0.6219056844711304,0.6197957992553711,0.3751946687698364,0.6111000776290894,0.6527464389801025,0.7430225610733032,0.34734755754470825,0.7356942296028137,0.6394532918930054,0.7580650448799133,0.3635980188846588,0.7521731853485107,0.698735773563385,0.7931398749351501,0.275283545255661,0.7796717286109924
52,0.5291475653648376,0.20120517909526825,0.5432014465332031,0.19042105972766876,0.5522419810295105,0.19134005904197693,0.5610985159873962,0.19237662851810455,0.5145447254180908,0.18952764570713043,0.5034263134002686,0.18999090790748596,0.49398916959762573,0.1907799243927002,0.5747997760772705,0.20149992406368256,0.48089462518692017,0.201433002948761,0.5452753901481628,0.218078151345253,0.509985625743866,0.21851679682731628,0.6451689004898071,0.2817184329032898,0.4029825031757355,0.2867233157157898,0.6974435448646545,0.3841601312160492,0.3382219672203064,0.38114699721336365,0.5539312362670898,0.38604050874710083,0.4514623284339905,0.3833986222743988,0.5167157649993896,0.39158013463020325,0.48603639006614685,0.3927259147167206,0.5108293294906616,0.3736381232738495,0.49353688955307007,0.37331944704055786,0.5178974270820618,0.36839598417282104,0.48415854573249817,0.3673754334449768,0.5859851241111755,0.4784056842327118,0.4374102056026459,0.4746857285499573,0.6219920516014099,0.6207553744316101,0.3746386468410492,0.6123073697090149,0.6523603796958923,0.7430670261383057,0.3479348421096802,0.7357719540596008,0.638684093952179,0.7584468722343445,0.3637852966785431,0.7523825764656067,0.6987053155899048,0.7935377359390259,0.275560200214386,0.7801551222801208
53,0.5315626263618469,0.20145726203918457,0.5451797842979431,0.19102703034877777,0.5542028546333313,0.1919681280851364,0.5626932978630066,0.19300822913646698,0.516922116279602,0.1900414377450943,0.5057268142700195,0.19052927196025848,0.4959565997123718,0.1912878453731537,0.5760349035263062,0.20203463733196259,0.4817062318325043,0.2020503133535385,0.5471616983413696,0.21857017278671265,0.5118764042854309,0.21904896199703217,0.6465328931808472,0.28230297565460205,0.403088241815567,0.2873190939426422,0.698483407497406,0.3841894865036011,0.3382725119590759,0.3811279535293579,0.5578263998031616,0.392770379781723,0.4512033462524414,0.3903980851173401,0.5233884453773499,0.3993954658508301,0.4859364926815033,0.39860570430755615,0.5177994966506958,0.38219764828681946,0.49356111884117126,0.3798309564590454,0.5234798789024353,0.3777272403240204,0.4840013384819031,0.3747693598270416,0.5879060626029968,0.4775955080986023,0.4390482008457184,0.47338852286338806,0.6222899556159973,0.6193225979804993,0.3772229850292206,0.6084067225456238,0.6522800326347351,0.7427842020988464,0.34849587082862854,0.7349928617477417,0.6386172771453857,0.7583386898040771,0.36377227306365967,0.7519566416740417,0.6983804106712341,0.7932319045066833,0.27723681926727295,0.7801786661148071
54,0.5332536697387695,0.2015269249677658,0.5467343330383301,0.1912093460559845,0.5557891130447388,0.19213882088661194,0.5640215873718262,0.1931740641593933,0.518626868724823,0.19025158882141113,0.5072703957557678,0.19073574244976044,0.4972251057624817,0.191476970911026,0.5770435929298401,0.20215864479541779,0.482199490070343,0.20206575095653534,0.5484264492988586,0.21856634318828583,0.5131002068519592,0.21905067563056946,0.6473820209503174,0.2824849784374237,0.40314438939094543,0.28748708963394165,0.6988824009895325,0.3835184872150421,0.3386188745498657,0.38206908106803894,0.5598899722099304,0.3970060646533966,0.4512512683868408,0.39338281750679016,0.5270171761512756,0.4045296907424927,0.4858962893486023,0.4010886251926422,0.5212854743003845,0.3868171274662018,0.49361374974250793,0.38258570432662964,0.5262906551361084,0.3829713463783264,0.4839780330657959,0.3779793679714203,0.5891028046607971,0.4756263792514801,0.43996530771255493,0.47239503264427185,0.6223832964897156,0.6162896752357483,0.3783590793609619,0.6086623072624207,0.6525025963783264,0.7426308393478394,0.3504807949066162,0.7343106865882874,0.638881504535675,0.7583463788032532,0.3651767373085022,0.7516056299209595,0.6986392736434937,0.7932533025741577,0.27884623408317566,0.780223548412323
55,0.5338241457939148,0.20263920724391937,0.5472452044487,0.19245752692222595,0.556279718875885,0.19331909716129303,0.5645034313201904,0.19428196549415588,0.5193321704864502,0.19160661101341248,0.5080154538154602,0.19210411608219147,0.4978913366794586,0.19280515611171722,0.5775657892227173,0.20294146239757538,0.48267731070518494,0.20292071998119354,0.5486893057823181,0.21946404874324799,0.5136762857437134,0.21984022855758667,0.6476271152496338,0.28268566727638245,0.40356799960136414,0.28789228200912476,0.6991671323776245,0.3830938935279846,0.33910155296325684,0.3824306130409241,0.5713636875152588,0.39772316813468933,0.4533787965774536,0.3956355154514313,0.5382885932922363,0.4055992364883423,0.4887816309928894,0.40273934602737427,0.53215092420578,0.38852459192276,0.49869126081466675,0.3850961923599243,0.5363548398017883,0.3845463991165161,0.4888375699520111,0.3809146583080292,0.5897182822227478,0.47536927461624146,0.4408327043056488,0.472727507352829,0.6227220892906189,0.615454912185669,0.37885189056396484,0.6094331741333008,0.6525266766548157,0.7422056794166565,0.3510150909423828,0.7344146966934204,0.6388530135154724,0.7582318782806396,0.3663439452648163,0.75198894739151,0.6986321806907654,0.7932798862457275,0.27870264649391174,0.7805629372596741
56,0.5340670943260193,0.20347706973552704,0.5475603938102722,0.19348523020744324,0.5565387606620789,0.19420917332172394,0.5647813677787781,0.19507358968257904,0.5195625424385071,0.19279581308364868,0.5083206295967102,0.19325008988380432,0.4982779622077942,0.1938958317041397,0.5781033635139465,0.20346762239933014,0.4832351803779602,0.20359496772289276,0.5490684509277344,0.2200516164302826,0.5141210556030273,0.22050409018993378,0.6483888030052185,0.28274470567703247,0.40383127331733704,0.28813397884368896,0.6993435621261597,0.3829227387905121,0.3396355211734772,0.38314539194107056,0.5719464421272278,0.398762971162796,0.45464202761650085,0.3962787389755249,0.540730893611908,0.4060050845146179,0.49054813385009766,0.4025539755821228,0.5349400639533997,0.38915202021598816,0.5000028014183044,0.3852734863758087,0.5389009714126587,0.38535892963409424,0.48984494805336,0.3813992440700531,0.5903334617614746,0.4749963879585266,0.44172966480255127,0.4721510112285614,0.6230977177619934,0.6145151257514954,0.38105523586273193,0.6095333695411682,0.6525442600250244,0.7420856356620789,0.3512238562107086,0.7346150279045105,0.6388621926307678,0.7582046985626221,0.3668041229248047,0.7526940107345581,0.6986478567123413,0.7932835221290588,0.2786600887775421,0.7805697321891785
57,0.5343834161758423,0.20411698520183563,0.5479797124862671,0.19411467015743256,0.556969404220581,0.19471010565757751,0.5652047395706177,0.19545644521713257,0.519623339176178,0.1935347467660904,0.5083849430084229,0.19392749667167664,0.49841704964637756,0.19451771676540375,0.578536331653595,0.20348255336284637,0.4835854470729828,0.2039647251367569,0.5494832992553711,0.2204270213842392,0.514470636844635,0.2210422307252884,0.6490095257759094,0.2832363545894623,0.40445300936698914,0.2885414659976959,0.6989794969558716,0.38362348079681396,0.34017837047576904,0.3834417462348938,0.5696694850921631,0.4003254771232605,0.45594167709350586,0.3965020775794983,0.539521336555481,0.40705013275146484,0.49101364612579346,0.40286222100257874,0.5343210697174072,0.39017730951309204,0.5004281997680664,0.3854764997959137,0.5385059118270874,0.38682883977890015,0.4903334379196167,0.381867915391922,0.5912168622016907,0.47456127405166626,0.44261452555656433,0.4708808958530426,0.6234365105628967,0.6141292452812195,0.38261982798576355,0.6078790426254272,0.652728796005249,0.7420066595077515,0.35221704840660095,0.7346352338790894,0.6389042735099792,0.7581920027732849,0.36722856760025024,0.7526901364326477,0.6987447738647461,0.7933781743049622,0.27913007140159607,0.7806270718574524
58,0.5347834229469299,0.20441880822181702,0.5484164357185364,0.19456638395786285,0.5574180483818054,0.19513627886772156,0.565629780292511,0.19587263464927673,0.5199917554855347,0.19400249421596527,0.5087299942970276,0.19437678158283234,0.4988003671169281,0.19495414197444916,0.5790465474128723,0.20382745563983917,0.4842589795589447,0.20431992411613464,0.5497931838035583,0.2206277698278427,0.5147377848625183,0.22129973769187927,0.6494057774543762,0.28310415148735046,0.40549930930137634,0.28873154520988464,0.6988717913627625,0.3827947676181793,0.3404124081134796,0.3830241560935974,0.5679782032966614,0.40050312876701355,0.45757344365119934,0.39607077836990356,0.5375614166259766,0.4063485562801361,0.49348539113998413,0.40190550684928894,0.5329585075378418,0.389042466878891,0.5016720294952393,0.3842868506908417,0.5374444723129272,0.38581493496894836,0.4910924732685089,0.3808470368385315,0.5917369723320007,0.474409282207489,0.44329798221588135,0.46986210346221924,0.6242207884788513,0.6135097146034241,0.3836613893508911,0.6062498688697815,0.653333842754364,0.7418529391288757,0.35230016708374023,0.7345605492591858,0.6390495300292969,0.7581813931465149,0.3674825131893158,0.7526527643203735,0.6987941265106201,0.7933574318885803,0.27921032905578613,0.7806904911994934
59,0.5357860326766968,0.20486757159233093,0.5494540929794312,0.19501176476478577,0.5584321022033691,0.19559261202812195,0.5664528012275696,0.19634348154067993,0.5211827158927917,0.19438029825687408,0.5097890496253967,0.19471518695354462,0.4996815323829651,0.19526906311511993,0.5796403288841248,0.20421576499938965,0.4850482940673828,0.20451179146766663,0.5503305792808533,0.22110766172409058,0.5154374837875366,0.22166818380355835,0.6494078636169434,0.28333720564842224,0.4060913026332855,0.2888791263103485,0.6995145678520203,0.3832835853099823,0.3409760892391205,0.3833411931991577,0.5714420080184937,0.40043556690216064,0.457660049200058,0.39590728282928467,0.5412080883979797,0.4053437113761902,0.49326449632644653,0.4010225832462311,0.5369424223899841,0.3882676959037781,0.5019906163215637,0.3834626376628876,0.5413445830345154,0.385504812002182,0.4917181432247162,0.38036948442459106,0.5917522311210632,0.4745126962661743,0.4431666433811188,0.470242440700531,0.6254867911338806,0.6138895750045776,0.3835274577140808,0.606347382068634,0.6534042358398438,0.7419096827507019,0.35278767347335815,0.7348714470863342,0.6390732526779175,0.758330225944519,0.3682056665420532,0.7531193494796753,0.6993646025657654,0.7934202551841736,0.27920830249786377,0.7809613943099976
60,0.5373685956001282,0.20524951815605164,0.5506173372268677,0.1953434944152832,0.5595811009407043,0.1959267556667328,0.5673828721046448,0.1966797411441803,0.5229064226150513,0.19469544291496277,0.5115484595298767,0.19501882791519165,0.5011569261550903,0.19557255506515503,0.5804099440574646,0.20454874634742737,0.4860752820968628,0.2047782838344574,0.5514295101165771,0.22147418558597565,0.5171089768409729,0.2219504565000534,0.6494145393371582,0.2837022840976715,0.40660738945007324,0.2889007031917572,0.7001354098320007,0.38389959931373596,0.34110409021377563,0.38344231247901917,0.5726677179336548,0.39677736163139343,0.45768752694129944,0.39376217126846313,0.5404475331306458,0.39963915944099426,0.4930553734302521,0.39955267310142517,0.5357435941696167,0.3832603394985199,0.5019787549972534,0.38142839074134827,0.5410913228988647,0.3800431489944458,0.49186062812805176,0.3776295483112335,0.592086911201477,0.47399410605430603,0.44301849603652954,0.46988600492477417,0.6268308162689209,0.6142170429229736,0.38329505920410156,0.6068950891494751,0.6537806391716003,0.7423669695854187,0.3532932698726654,0.7348843216896057,0.639594316482544,0.7589113712310791,0.3691236674785614,0.7531346678733826,0.7006558179855347,0.7939939498901367,0.2798865735530853,0.7811613082885742
