NOSE_x,NOSE_y,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_RIGHT_x,MOUTH_RIGHT_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_PINKY_x,LEFT_PINKY_y,RIGHT_PINKY_x,RIGHT_PINKY_y,LEFT_INDEX_x,LEFT_INDEX_y,RIGHT_INDEX_x,RIGHT_INDEX_y,LEFT_THUMB_x,LEFT_THUMB_y,RIGHT_THUMB_x,RIGHT_THUMB_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y,LEFT_HEEL_x,LEFT_HEEL_y,RIGHT_HEEL_x,RIGHT_HEEL_y,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y
0.5073832273483276,0.1920800656080246,0.5207461714744568,0.1792249083518982,0.5252091884613037,0.1794387549161911,0.529991090297699,0.17957565188407898,0.516495943069458,0.17864403128623962,0.5180136561393738,0.17835965752601624,0.5200676918029785,0.17804570496082306,0.5636733174324036,0.18452273309230804,0.552837073802948,0.18183448910713196,0.5220428705215454,0.20493946969509125,0.516637921333313,0.20434314012527466,0.5997210144996643,0.25582224130630493,0.5879340767860413,0.2558959722518921,0.552294135093689,0.359825074672699,0.5537510514259338,0.343111515045166,0.43682488799095154,0.3585776686668396,0.4618058204650879,0.34162437915802,0.4017617702484131,0.3571678102016449,0.4416005313396454,0.34032168984413147,0.4082534611225128,0.3410746455192566,0.4341208040714264,0.3219998776912689,0.419455885887146,0.34069377183914185,0.44536975026130676,0.32049858570098877,0.560070276260376,0.4529029428958893,0.5597716569900513,0.44741764664649963,0.5272630453109741,0.588806688785553,0.5294729471206665,0.5753832459449768,0.5493029952049255,0.7304087281227112,0.5474070906639099,0.6866428256034851,0.5760270357131958,0.760748028755188,0.5688958764076233,0.706068754196167,0.4331311285495758,0.7611547112464905,0.4704168140888214,0.706123411655426
0.5066260695457458,0.19137929379940033,0.5196378231048584,0.1784955859184265,0.5239927768707275,0.1786932349205017,0.5286859273910522,0.17887653410434723,0.5156896114349365,0.17792469263076782,0.5172749161720276,0.1775960475206375,0.5194489359855652,0.1772252470254898,0.5614785552024841,0.18404832482337952,0.5521525144577026,0.18122228980064392,0.5208962559700012,0.20399563014507294,0.515679657459259,0.20347371697425842,0.5981537103652954,0.25456535816192627,0.5859770774841309,0.2549709677696228,0.5450900793075562,0.3581429719924927,0.5531659722328186,0.34341710805892944,0.4356991946697235,0.35727882385253906,0.4612261950969696,0.3445892333984375,0.4000553786754608,0.3548501133918762,0.440807044506073,0.3399296998977661,0.407574325799942,0.33944910764694214,0.4334958791732788,0.32388797402381897,0.418814480304718,0.33946090936660767,0.4454321265220642,0.32313239574432373,0.5664914846420288,0.4526713788509369,0.5619805455207825,0.4475187659263611,0.5270587801933289,0.5881475210189819,0.5295432209968567,0.5749756097793579,0.5495203733444214,0.7303125858306885,0.548427939414978,0.6879108548164368,0.5762814283370972,0.7606422305107117,0.5709309577941895,0.708358883857727,0.43311649560928345,0.7612587809562683,0.4680514931678772,0.7175070643424988
0.5044218301773071,0.19094394147396088,0.5178594589233398,0.17811812460422516,0.5220574140548706,0.17831143736839294,0.5265794992446899,0.17853814363479614,0.5143987536430359,0.17760244011878967,0.5161614418029785,0.17728962004184723,0.5185136795043945,0.17694169282913208,0.5589628219604492,0.18412576615810394,0.5513004064559937,0.18127872049808502,0.5178425312042236,0.20369257032871246,0.5130796432495117,0.2031559944152832,0.5912211537361145,0.2550674080848694,0.5859283804893494,0.25529929995536804,0.5322162508964539,0.3584001958370209,0.548770546913147,0.3432217240333557,0.43195921182632446,0.35546526312828064,0.4586734175682068,0.33940741419792175,0.39723703265190125,0.3531842529773712,0.43073251843452454,0.3396398723125458,0.40555325150489807,0.33765003085136414,0.42471522092819214,0.3242015838623047,0.416730135679245,0.3372558653354645,0.44021955132484436,0.3232848048210144,0.5707701444625854,0.4527542293071747,0.5715028047561646,0.4474395215511322,0.5259085893630981,0.5882748961448669,0.5294691324234009,0.5744283199310303,0.549554169178009,0.730965793132782,0.5484580397605896,0.6887024641036987,0.5764068961143494,0.7606487274169922,0.5712519288063049,0.7103126049041748,0.43311840295791626,0.7614181637763977,0.46818509697914124,0.7173577547073364
0.5010312795639038,0.1909620612859726,0.5144410133361816,0.17814919352531433,0.518127977848053,0.17834807932376862,0.5221691727638245,0.17858055233955383,0.5126468539237976,0.17759190499782562,0.5149999260902405,0.17727459967136383,0.5178756713867188,0.17693303525447845,0.5539883971214294,0.1843210607767105,0.5504553318023682,0.18148894608020782,0.5123700499534607,0.20371690392494202,0.5098305344581604,0.2032390981912613,0.584355890750885,0.2553437352180481,0.5860714912414551,0.2554575502872467,0.5251184105873108,0.3555535674095154,0.5464543700218201,0.34043505787849426,0.4242607355117798,0.3542497754096985,0.4531594514846802,0.33600157499313354,0.39280423521995544,0.35140854120254517,0.4211428165435791,0.33735349774360657,0.4015023112297058,0.3360428512096405,0.4195975661277771,0.3242581784725189,0.41335952281951904,0.336078941822052,0.4365038573741913,0.3234616219997406,0.5745995044708252,0.45163336396217346,0.5834931135177612,0.4469195306301117,0.5258564352989197,0.5880686044692993,0.530491054058075,0.5737100839614868,0.5486467480659485,0.7319825887680054,0.5483452081680298,0.691814124584198,0.5754294991493225,0.7606462240219116,0.5714004635810852,0.7136768102645874,0.4328174591064453,0.7613710165023804,0.4670366644859314,0.71817946434021
0.4974703788757324,0.19065070152282715,0.5114638805389404,0.17796707153320312,0.5148592591285706,0.17820271849632263,0.5186607837677002,0.17848247289657593,0.5103858113288879,0.17732253670692444,0.5130060911178589,0.1770017147064209,0.5162180066108704,0.17667755484580994,0.5497646331787109,0.18444396555423737,0.5481681823730469,0.18165625631809235,0.5077242255210876,0.20368130505084991,0.5057766437530518,0.20322002470493317,0.5805152654647827,0.2555745840072632,0.5860339403152466,0.2556202709674835,0.5179343223571777,0.3542955815792084,0.5427496433258057,0.34067437052726746,0.41826048493385315,0.3505423963069916,0.4447093605995178,0.33617961406707764,0.38840463757514954,0.3468559980392456,0.4102356731891632,0.33729231357574463,0.3962722718715668,0.3327883183956146,0.4069085717201233,0.32461798191070557,0.4075430631637573,0.3328215181827545,0.42450007796287537,0.3243497312068939,0.581149160861969,0.4501504600048065,0.5957084894180298,0.44625627994537354,0.5258342623710632,0.5873454213142395,0.533675491809845,0.5738807916641235,0.547638475894928,0.7327148914337158,0.5487934350967407,0.7072607278823853,0.573535680770874,0.760604739189148,0.5718501210212708,0.7336361408233643,0.43311190605163574,0.761400043964386,0.46404823660850525,0.735008180141449
0.4924030303955078,0.1907748281955719,0.5070697069168091,0.17833782732486725,0.5102697610855103,0.178545281291008,0.5138486623764038,0.17878375947475433,0.5069046020507812,0.1777377873659134,0.5100396275520325,0.17744563519954681,0.5136538743972778,0.1771673858165741,0.5446808934211731,0.18564175069332123,0.5446584820747375,0.1834002435207367,0.5029992461204529,0.2045331746339798,0.5023332834243774,0.20436331629753113,0.5811042785644531,0.25706496834754944,0.5850010514259338,0.2565821409225464,0.5073655247688293,0.3541221618652344,0.5289968252182007,0.3405357897281647,0.41064706444740295,0.34877267479896545,0.42513442039489746,0.3361806571483612,0.38282832503318787,0.34636449813842773,0.39075422286987305,0.33680930733680725,0.38970309495925903,0.3316636383533478,0.39191699028015137,0.3248620331287384,0.40034282207489014,0.33140069246292114,0.4066476821899414,0.3246331512928009,0.5951411724090576,0.4526993930339813,0.6040366291999817,0.44781801104545593,0.5268473029136658,0.5901427865028381,0.5362462401390076,0.5773492455482483,0.5441344380378723,0.7358089685440063,0.5488191843032837,0.7069741487503052,0.5693474411964417,0.7608505487442017,0.5719301700592041,0.7312150597572327,0.4319995045661926,0.7613723874092102,0.4641208350658417,0.731179416179657
0.4849001169204712,0.1963963359594345,0.5006174445152283,0.18357743322849274,0.5037065744400024,0.18368026614189148,0.5072247385978699,0.18375292420387268,0.5008981227874756,0.18306411802768707,0.5042040348052979,0.182746022939682,0.5080636143684387,0.18232230842113495,0.5394212007522583,0.19177654385566711,0.5394803881645203,0.19003193080425262,0.49559739232063293,0.21034583449363708,0.4958241283893585,0.2104061394929886,0.5818163156509399,0.26339706778526306,0.5809873938560486,0.26215484738349915,0.4885719120502472,0.3553783595561981,0.5091196894645691,0.3406597077846527,0.4057841897010803,0.349583238363266,0.4112069010734558,0.3379283547401428,0.37939760088920593,0.3470657169818878,0.3823259472846985,0.3367222547531128,0.38703688979148865,0.33235830068588257,0.3798569142818451,0.3261571526527405,0.39603590965270996,0.3321199119091034,0.3938179612159729,0.32663288712501526,0.6116796135902405,0.4582342803478241,0.6060377359390259,0.4524952173233032,0.5296425223350525,0.596356213092804,0.5361480116844177,0.5811819434165955,0.5431461334228516,0.7377694249153137,0.5490360260009766,0.7065109610557556,0.5675159692764282,0.7626829147338867,0.5720484256744385,0.7307029366493225,0.4300127327442169,0.7613669037818909,0.459322988986969,0.7328611612319946
0.4804736077785492,0.20369769632816315,0.4973876476287842,0.1909348964691162,0.5006318092346191,0.19107265770435333,0.5043848752975464,0.19121146202087402,0.49715033173561096,0.19020769000053406,0.5001968145370483,0.1898224949836731,0.503796398639679,0.18942497670650482,0.5366274118423462,0.20040123164653778,0.5344241857528687,0.19841308891773224,0.4903731644153595,0.21757017076015472,0.49033141136169434,0.21716099977493286,0.5811196565628052,0.27422282099723816,0.5686292052268982,0.2693951725959778,0.4704304337501526,0.3647559881210327,0.4917359948158264,0.3439372479915619,0.39366382360458374,0.35000836849212646,0.3950240910053253,0.3382238745689392,0.36637941002845764,0.3474287986755371,0.3687879741191864,0.3361668884754181,0.37606722116470337,0.33264032006263733,0.371864914894104,0.326247900724411,0.3877074718475342,0.3325856328010559,0.3806612491607666,0.328213632106781,0.6212826371192932,0.46471914649009705,0.6096044182777405,0.45724281668663025,0.5269136428833008,0.5981667041778564,0.5337393879890442,0.5816286206245422,0.5432065725326538,0.7375810742378235,0.5519627332687378,0.7035310864448547,0.5676549077033997,0.7626374363899231,0.5750871896743774,0.7251360416412354,0.4300849437713623,0.7609325647354126,0.4679643511772156,0.730874240398407
0.47490161657333374,0.21183061599731445,0.4922182559967041,0.1992967426776886,0.49570780992507935,0.19943073391914368,0.49974507093429565,0.19959215819835663,0.4914552569389343,0.19837172329425812,0.49438172578811646,0.19785873591899872,0.4979313611984253,0.19736160337924957,0.5321605801582336,0.20897570252418518,0.5294912457466125,0.2067924439907074,0.4861850440502167,0.22633925080299377,0.4852431118488312,0.22572824358940125,0.573880136013031,0.2838643789291382,0.5652961730957031,0.27775707840919495,0.45820674300193787,0.3740158975124359,0.4821583032608032,0.351532518863678,0.37485623359680176,0.3503471314907074,0.3793579638004303,0.340133935213089,0.34724098443984985,0.34646663069725037,0.3506821393966675,0.33604496717453003,0.35726872086524963,0.33251386880874634,0.35749897360801697,0.3266616463661194,0.3681430220603943,0.3326251208782196,0.3712543845176697,0.3281036615371704,0.6243312358856201,0.4722817838191986,0.619834840297699,0.4631873071193695,0.5193085074424744,0.5982192754745483,0.5299538969993591,0.5815752744674683,0.5432721376419067,0.7364075779914856,0.5542701482772827,0.6978712677955627,0.5694323182106018,0.7618244886398315,0.5776183605194092,0.7173003554344177,0.42953625321388245,0.7602980732917786,0.47528958320617676,0.713586688041687
0.4688206613063812,0.22388722002506256,0.48796918988227844,0.21050278842449188,0.49168598651885986,0.21041809022426605,0.49597981572151184,0.21037371456623077,0.4868929386138916,0.2098330557346344,0.4897947609424591,0.2092932164669037,0.49337610602378845,0.20876725018024445,0.5278182625770569,0.21984699368476868,0.5259292125701904,0.21830794215202332,0.48133188486099243,0.23888978362083435,0.4798087775707245,0.23864880204200745,0.5655022859573364,0.29249802231788635,0.5661412477493286,0.2893838882446289,0.4460093379020691,0.38369420170783997,0.47233137488365173,0.3756459951400757,0.3705221712589264,0.3567882180213928,0.375678688287735,0.36061033606529236,0.33723875880241394,0.34674137830734253,0.34182438254356384,0.3451860845088959,0.34959813952445984,0.33379611372947693,0.34758082032203674,0.3364661931991577,0.361482173204422,0.33521413803100586,0.3605654537677765,0.34030643105506897,0.6325300931930542,0.4804759621620178,0.6331194639205933,0.47103849053382874,0.5045469999313354,0.5988073945045471,0.5260154008865356,0.5813709497451782,0.5430753827095032,0.7361906170845032,0.5601068139076233,0.6959511041641235,0.5697372555732727,0.7606464624404907,0.5857452154159546,0.7114725708961487,0.4302348494529724,0.7596660256385803,0.4775261878967285,0.713760256767273
